grant_type,category_1,category_2,uncorrected_pvalues,sig_post_correction,category_1_prop,category_2_prop
#U54,Infectious disease/Immunologic,Injuries/trauma,[1.],[False],0.008571428571428572,0.009900990099009901
#U54,Infectious disease/Immunologic,Knowledge,[0.0002784],[False],0.008571428571428572,0.05555555555555555
#U54,Infectious disease/Immunologic,Mental health,[0.69353617],[False],0.008571428571428572,0.005805515239477504
#U54,Infectious disease/Immunologic,Model types,[0.25519208],[False],0.008571428571428572,0.0
#U54,Infectious disease/Immunologic,Neurologic,[0.32184263],[False],0.008571428571428572,0.018590998043052837
#U54,Infectious disease/Immunologic,Other,[1.],[False],0.008571428571428572,0.0
#U54,Infectious disease/Immunologic,Patient safety,[0.08923194],[False],0.008571428571428572,0.0
#U54,Infectious disease/Immunologic,Population specific,[0.30173363],[False],0.008571428571428572,0.0
#U54,Infectious disease/Immunologic,Renal,[0.54574738],[False],0.008571428571428572,0.013157894736842105
#U54,Infectious disease/Immunologic,Respiratory,[1.],[False],0.008571428571428572,0.005263157894736842
#U54,Infectious disease/Immunologic,Training,[1.],[False],0.008571428571428572,0.0
#U54,Injuries/trauma,Knowledge,[0.05945275],[False],0.009900990099009901,0.05555555555555555
#U54,Injuries/trauma,Mental health,[0.49632373],[False],0.009900990099009901,0.005805515239477504
#U54,Injuries/trauma,Model types,[0.25765306],[False],0.009900990099009901,0.0
#U54,Injuries/trauma,Neurologic,[1.],[False],0.009900990099009901,0.018590998043052837
#U54,Injuries/trauma,Other,[1.],[False],0.009900990099009901,0.0
#U54,Injuries/trauma,Patient safety,[0.18949343],[False],0.009900990099009901,0.0
#U54,Injuries/trauma,Population specific,[0.33223684],[False],0.009900990099009901,0.0
#U54,Injuries/trauma,Renal,[1.],[False],0.009900990099009901,0.013157894736842105
#U54,Injuries/trauma,Respiratory,[1.],[False],0.009900990099009901,0.005263157894736842
#U54,Injuries/trauma,Training,[1.],[False],0.009900990099009901,0.0
#U54,Knowledge,Mental health,[6.21719317e-07],[ True],0.05555555555555555,0.005805515239477504
#U54,Knowledge,Model types,[5.35370163e-06],[ True],0.05555555555555555,0.0
#U54,Knowledge,Neurologic,[0.00081724],[False],0.05555555555555555,0.018590998043052837
#U54,Knowledge,Other,[0.09192437],[False],0.05555555555555555,0.0
#U54,Knowledge,Patient safety,[8.25925297e-08],[ True],0.05555555555555555,0.0
#U54,Knowledge,Population specific,[0.00020262],[ True],0.05555555555555555,0.0
#U54,Knowledge,Renal,[0.1478642],[False],0.05555555555555555,0.013157894736842105
#U54,Knowledge,Respiratory,[0.00205281],[False],0.05555555555555555,0.005263157894736842
#U54,Knowledge,Training,[0.09280325],[False],0.05555555555555555,0.0
#U54,Mental health,Model types,[0.32467736],[False],0.005805515239477504,0.0
#U54,Mental health,Neurologic,[0.03045246],[False],0.005805515239477504,0.018590998043052837
#U54,Mental health,Other,[1.],[False],0.005805515239477504,0.0
#U54,Mental health,Patient safety,[0.30457725],[False],0.005805515239477504,0.0
#U54,Mental health,Population specific,[0.57948054],[False],0.005805515239477504,0.0
#U54,Mental health,Renal,[0.40822022],[False],0.005805515239477504,0.013157894736842105
#U54,Mental health,Respiratory,[1.],[False],0.005805515239477504,0.005263157894736842
#U54,Mental health,Training,[1.],[False],0.005805515239477504,0.0
#U54,Model types,Neurologic,[0.01157099],[False],0.0,0.018590998043052837
#U54,Model types,Other,[1.],[False],0.0,0.0
#U54,Model types,Patient safety,[1.],[False],0.0,0.0
#U54,Model types,Population specific,[1.],[False],0.0,0.0
#U54,Model types,Renal,[0.20708447],[False],0.0,0.013157894736842105
#U54,Model types,Respiratory,[0.3950104],[False],0.0,0.005263157894736842
#U54,Model types,Training,[1.],[False],0.0,0.0
#U54,Neurologic,Other,[0.61939312],[False],0.018590998043052837,0.0
#U54,Neurologic,Patient safety,[0.00168382],[False],0.018590998043052837,0.0
#U54,Neurologic,Population specific,[0.05735787],[False],0.018590998043052837,0.0
#U54,Neurologic,Renal,[1.],[False],0.018590998043052837,0.013157894736842105
#U54,Neurologic,Respiratory,[0.34607662],[False],0.018590998043052837,0.005263157894736842
#U54,Neurologic,Training,[0.61892129],[False],0.018590998043052837,0.0
#U54,Other,Patient safety,[1.],[False],0.0,0.0
#U54,Other,Population specific,[1.],[False],0.0,0.0
#U54,Other,Renal,[1.],[False],0.0,0.013157894736842105
#U54,Other,Respiratory,[1.],[False],0.0,0.005263157894736842
#U54,Other,Training,[1.],[False],0.0,0.0
#U54,Patient safety,Population specific,[1.],[False],0.0,0.0
#U54,Patient safety,Renal,[0.1496063],[False],0.0,0.013157894736842105
#U54,Patient safety,Respiratory,[0.30546624],[False],0.0,0.005263157894736842
#U54,Patient safety,Training,[1.],[False],0.0,0.0
#U54,Population specific,Renal,[0.27240143],[False],0.0,0.013157894736842105
#U54,Population specific,Respiratory,[0.48346056],[False],0.0,0.005263157894736842
#U54,Population specific,Training,[1.],[False],0.0,0.0
#U54,Renal,Respiratory,[0.49056604],[False],0.013157894736842105,0.005263157894736842
#U54,Renal,Training,[1.],[False],0.013157894736842105,0.0
#U54,Respiratory,Training,[1.],[False],0.005263157894736842,0.0
