Novel Approaches for Predicting Unstructured Short Periods of Physical Activities in Youth,13,[0.48288183],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Nasal biomarkers of asthma,6,[0.64962375],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Computational Methods for the Study of American Sign Language Nonmanuals Using Very Large Databases,11,[0.58237747],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
POPULATION GENOMICS OF ADAPTATION,55,[0.50557166],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
2019 STONE LAB SCIENTIFIC SYMPOSIUM: THINKING OUTSIDE THE BOX FOR KIDNEY STONE DISEASE,38,[0.50278587],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Content-based MR-TRUS Fusion without Tracking,33,[0.76223574],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Mechanisms and functional consequences of receptor organization at membranes,36,[0.50386204],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Model Development for Prediction of Surgical Outcome in Temporal Lobe Epilepsy Patients: Incorporation of the Correlation between Post-Surgical Reorganization Phenotypes and Pre-Surgical Data,33,[0.50683224],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
CRCNS: Probabilistic models of perceptual grouping/segmentation in natural vision  ,57,[0.5238713],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Quantifying molecular consequences of human missense variants with large-scale interactome perturbation studies,55,[0.8986617],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Reproducible Analytics for Secondary Analyses of ImmPort Vaccination-Related Cytometry Data,38,[0.58824297],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Development and Dissemination of KiNet: A Novel Imaging Informatics Tool for Gastrointestinal and Pancreatic Neuroendocrine Tumors,33,[0.89922391],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Scalable Computational Platform For Active Closed-Loop Behavioral Coding in Autism Spectrum Disorder,41,[0.45100373],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Quantifying molecular consequences of human missense variants with large-scale interactome perturbation studies,55,[0.8986617],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Leveraging advanced clinical phenotyping to enhance problem lists and support value-based healthcare,32,[0.90004372],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Applying Machine Learning in the Prediction and Identification of Children Affected by Prenatal Alcohol Exposure,41,[0.5824081],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
SCH: INT: Computational Tools for Avoidaint/Restrictive Food Intake Disorder ,13,[0.46229791],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Development and Evaluation of a Machine Learning Approach to Interpret Optical Coherence Tomography Images of the Middle Ear to Improve Antibiotic Management,33,[0.87056181],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Machine-learning based control of functional electrical stimulation,57,[0.87081531],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Automated Knowledge Engineering Methods to Improve Consumers' Comprehension of their Health Records,32,[0.89583741],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Automated Assessment of Neurodevelopment in Infants at Risk for Motor Disability,57,[0.39062177],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
uTECH: Machine Learning for HIV Prevention Among Substance Using GBMSM,13,[0.77932681],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Computational modulator design and machine learning to target protein-protein interactions,38,[0.89580831],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
"Advanced machine learning algorithms that integrate genomewide, longitudinal MRI and demographic data to predict future cognitive decline toward dementia",5,[0.49740177],"['ad', 'alzheimer', 'alzheimer disease', 'cognitive', 'dementia', 'aging', 'disease', 'brain', 'disease ad', 'decline']"
Open Health Natural Language Processing Collaboratory,32,[0.88542826],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Predicting Parkinson's Disease Progression Rate Using Causal Measures of Functional MRI with Deep Learning Predictive Models,33,[0.7176938],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Pattern Analysis of fMRI via machine learning/sparse models: application to brain development,41,[0.8817987],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Natural Language Processing Platform for Cancer Surveillance,32,[0.87357005],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Development of a novel photocatalytic system for direct deoxyfunctionalization of alcohols involving machine learning,38,[0.67180421],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Predicting Short-Term Risk for Suicidal Behavior after Contact with Outpatient Specialists: A Machine Learning Approach,32,[0.70083893],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
"Machine Learning of Physiological Waveforms and Electronic Health Record Data to Predict, Diagnose, and Treat Hemodynamic Instability in Surgical Patients",32,[0.91063618],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Deep probabilistic predictive models for stroke and coronary heart disease,32,[0.75699583],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Development of Robust Brain Measurement Tools Informed by Ultrahigh Field 7T MRI,33,[0.56759823],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Leveraging Social Media Data and Machine Learning to Optimize Treatment Paradigms for Youth with Schizophrenia,13,[0.80094025],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
New approaches to optimizing the application and measuring the impact of community-based tuberculosis interventions,13,[0.5183141],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Virtual prototyping for retinal prosthesis patients,57,[0.877162],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Deep Neural Networks To Treat Atrial Fibrillation,6,[0.63098648],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Automating Delirium Identification and Risk Prediction in Electronic Health Records,32,[0.76018366],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Motor cortex network dynamics driving stroke recovery,36,[0.50199479],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Learning Regulatory Drivers of Chromatin and Expression Dynamics during Nuclear Reprogramming,55,[0.89563878],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Intelligent treatment planning for cancer radiotherapy,33,[0.68589531],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
An Automated Patient Chart Error Detection System for Radiation Therapy,32,[0.78667889],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Delineating neurobiological heterogeneity in internalizing symptoms using machine learning and deep phenotyping,41,[0.89617647],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Delineating neurobiological heterogeneity in internalizing symptoms using machine learning and deep phenotyping,41,[0.89536144],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Identifying individuals at risk of progression to active tuberculosis,33,[0.52332979],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
IEEE International Symposium on Biomedical Imaging,57,[0.47352848],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
SenseWhy: Overeating in Obesity Through the Lens of Passive Sensing,13,[0.89193859],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Decoding Early Signs of Alzheimer's Disease in The Lateral Entorhinal Cortex Using Machine Learning,36,[0.44503673],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Adaptive Reproducible High-Dimensional Nonlinear Inference for Big Biological Data,38,[0.44646748],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Studying pseudogout using naturallanguage processing and novelimaging approaches,0,[0.42674759],"['dr', 'training', 'career', 'candidate', 'award', 'career development', 'mentor', 'independent', 'program', 'skills']"
User-driven Retrospectively Supervised Classification Updating (RESCU) systemfor robust upper limb prosthesis control,57,[0.89080155],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Developing and validating prognostic metabolomic signatures of diabetic kidney disease,6,[0.7281079],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
A Unified Machine Learning Package for Cancer Diagnosis,33,[0.8876572],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Accelerating Site-specific Characterization of Protein Therapeutics with Novel Machine Learning Methods,38,[0.887882],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
A deep learning platform to evaluate the reliability of scientific claims by citation analysis.,32,[0.88957858],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Binding-Site Modeling with Multiple-Instance Machine-Learning,38,[0.89472375],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Toward Precision Medicine for Substance Use Disorders with Co-Occurring PTSD - A Machine Learning Approach,13,[0.91216965],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Digital High Resolution Melt and Machine Learning for Rapid and Specific Diagnosis in Neonatal Sepsis,33,[0.72134591],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Digital High Resolution Melt and Machine Learning for Rapid and Specific Diagnosis in Neonatal Sepsis,33,[0.72134591],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Using Causal Inference and Machine Learning Methods to Predict Cognitive Behavioral Treatment Response,13,[0.8852261],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
"A Protocol-Driven, Digital Conversational Agent at the Hospital Bedside to Support Nurse Teams and to Mitigate Delirium and Falls Risk",13,[0.88447865],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
